hours,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
217,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.21702039226405934,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.15917037692313676,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
218,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.2177346611678169,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.15969424682087072,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
219,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.21845128091086857,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.16021984090670183,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
220,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.21917025923041997,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.16074716485536844,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
221,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.2198916038891418,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.16127622436028582,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
222,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.22061532267525366,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.16180702513360784,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
223,0,0,0,0.6220832864655305,4.5337429854652465,0.16451971775500265,0.9929036678606888,0.22134142340260815,0,0,0,0,0.00140280809394893,0,0,0,0,0,0,0.15892133439277947,0,0,0.16233957290628834,0,0,0.02140354671966281,0.012482614395254815,0,0,0,0,0.02592013694154929,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032279210537803193,3.4560182589046166E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014880168171289875,0,1.036805477671474E-4,0,0,0,0,0,0,0,0,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493470920507055E-5,0
224,0,0.0172,0.0017,0.64,8.704,0.10779471166385933,0.9035641019611172,0.2233400645885576,0,0,0,0,0.0013988746606074516,0,0,0,0,0,0,0.15500952380952382,0,0,0.16566345160940615,0,0,0.021333333333333333,0.012440811530807666,0,0,0,0,0.025,0,0.0014,0,9.999876586104875E-4,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,5.333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435193822925786,0,1.0E-4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195767195767196E-5,0
225,0,0.0225,0.0373,0.6,13.144,0.057657636471461465,0.9316562570290031,0.2253317835193872,0,0.02095238095238095,0,0,0.0013988746606074516,0,0,0,0,0,0,0.15500952380952382,0,0,0.12997303745468952,0,0,0.021333333333333333,0.012440811530807666,0,0,0,0,0.025,0,0.0014,0.0017,0.001,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025266666666666666,4.6666666666666666E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435193822925786,0,1.0E-4,0.0066658439073658355,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.925925925925926E-5,0
226,0,70.3791,0.0738,0.6,8.2336,0.07311656798913506,1.3088937679355979,0.22607496222492052,0,0.02095238095238095,0,0,0.0014218070320928188,0,0,0,0,0,0,0.15500952380952382,0,0,0.13040110838907942,0,0,0.021333333333333333,0.012440811530807666,0,0,0,0,0,0,0.0015,0.004499987658610488,0.0021,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228,3.333333333333333E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435193822925786,0,1.0E-4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.925925925925926E-5,0
227,0,70.3791,0.0738,0.6,8.2336,0.07335721307504003,1.313201667745213,0.22681903200442896,0,0.02095238095238095,0,0,0.001426486558020174,0,0,0,0,0,0,0.15500952380952382,0,0,0.13083029136053703,0,0,0.021333333333333333,0.01248175738266748,0,0,0,0,0,0,0.0015,0.004499987658610488,0.0021,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228,3.333333333333333E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435193822925786,0,1.0E-4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.925925925925926E-5,0
228,0,105.5035,0.0746,0.6,1.6592,0.09334731762817212,1.684325354578583,0.2399065796187549,0,0.02095238095238095,0,0,0.0014218070320928188,0,0,0,0,0,0,0.15500952380952382,0,0,0.08783480485062484,0,0,0.045066666666666665,0.012541140656056073,0,0,0,0,0,0,0.0045,0.0047,0.0034,3.333333333333333E-4,1.1110425478360261E-4,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176,0.007933333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435193822925786,0,1.0E-4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0582010582010582E-4,0
229,0,138.0961,0.0816,0.6,6.752,0.014997142667273738,1.5296178434617227,0.3541437634973489,0,0.02095238095238095,0.05523809523809524,0,0.003783841295085434,0,0,0,0,0,0,0.1510857142857143,0,0,0.08812910361801872,0,0,0.045066666666666665,0.012541140656056073,0,0,0,0,0,0,0.0058,0.0065,0.0058,3.333333333333333E-4,5.555555555555556E-5,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,1.110973984560941E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0.005733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002152790734388679,0,1.0E-4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0158730158730159E-4,0
230,0,208.2702,0.1312,0.6,2.912,0.04406785030086204,1.4995191058901667,0.35633083225932843,0,0.02095238095238095,0.07238095238095238,0,0.001995116319226982,0,0,0,0,0,0,0.1510857142857143,0,0,0.08842340238541256,0,0,0.045066666666666665,0.012340482405559258,0,0,0,0,0.725,0,0.0065,0.0067,0.0058999876586104845,3.333333333333333E-4,5.555555555555556E-5,1.1111111111111112E-4,0,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011333333333333334,0.005066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002152790734388679,0,1.0E-4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.735449735449735E-5,0
231,0,208.95566838095232,0.13163181232545035,0.6019747514790517,2.9215841269560165,0.04421288872260478,1.5044544017993315,0.35750360699225525,0,0.021021340528240524,0.07261917637016252,0,0.002001682750770168,0,0,0,0,0,0,0.15158297551753608,0,0,0.08871442612797857,0,0,0.04521499244525236,0.012381098048936372,0,0,0,0,0.727386158034195,0,0.006521393141150446,0.006722051391647338,0.005919406007651608,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370634194824612,0.005083342345922639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215987611224255,0,1.0032912524848954E-4,0,0,0,0,0,0,0,0,0,0.1705595129214785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
232,0,2.0E-4,0,0.6039560023637375,2.9311997976918462,0.04435840450241306,1.5044544017993315,0.35750360699225525,0,0,0,0,0.002008270794097487,0,0,0,0,0,0,0.15158297551753608,0,0,0.08871442612797857,0,0,0.04521499244525236,0.012421847368650648,0,0,0,0,0.729780169516835,0,0,0,0,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011408057822868935,0.005100072909049394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021669848098638876,0,1.0065933373127101E-4,0,0,0,0,0,0,0,0,0,0.17112086734124382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
233,0,2.0E-4,0,0.6059437740452418,2.9408471160260214,0.044504399211392785,1.5044544017993315,0.35868024162290835,0,0,0,0,0.0020148805203387765,0,0,0,0,0,0,0.15158297551753608,0,0,0.08900640770315875,0,0,0.04521499244525236,0.012462730804664656,0,0,0,0,0.7321820602956008,0,0,0,0,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011445604621522025,0.005116858536683608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002174116904003935,0,1.0099062901354198E-4,0,0,0,0,0,0,0,0,0,0.17168406932013178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
234,0,2.0E-4,0,0.6079380879851529,2.9505261861187657,0.0446508744258208,1.5044544017993315,0.35986074885518565,0,0,0,0,0.0020215120008579813,0,0,0,0,0,0,0.15158297551753608,0,0,0.08929935026342208,0,0,0.04521499244525236,0.012503748798389001,0,0,0,0,0.7345918563032449,0,0,0,0,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011483274996169449,0.0051336994100564795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002181272471666542,0,1.0132301467223396E-4,0,0,0,0,0,0,0,0,0,0.17224912493892588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
235,0,2.0E-4,0,0.6099389657156945,2.960237112473121,0.04479783172716185,1.5044544017993315,0.3610451414347966,0,0,0,0,0.002028165307253923,0,0,0,0,0,0,0.15158297551753608,0,0,0.08959325697161308,0,0,0.04521499244525236,0.012544901792687085,0,0,0,0,0.7370095835578703,0,0,0,0,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011521069353531012,0.00515059571099568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021884515901089982,0,1.0165649429605105E-4,0,0,0,0,0,0,0,0,0,0.172816040298423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
236,0,2.0E-4,0,0.6119464288399582,2.9699799999360756,0.04494527270208567,1.5044544017993315,0.36223343214940007,0,0,0,0,0.002034840511361072,0,0,0,0,0,0,0.15158297551753608,0,0,0.089888131000986,0,0,0.04521499244525236,0.012586190231879879,0,0,0,0,0.7394352681632128,0,0,0,0,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011558988101665127,0.005167547621927327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021956543368428674,0,1.0199107148550867E-4,0,0,0,0,0,0,0,0,0,0.17338482151949938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
237,0,2.0E-4,0,0.613960499032137,2.9797549536996955,0.04509319894248415,1.5044544017993315,0.36342563382874243,0,0,0,0,0.0020415376852503248,0,0,0,0,0,0,0.15158297551753608,0,0,0.09018397553523909,0,0,0.04521499244525236,0.012627614561750732,0,0,0,0,0.741868936308922,0,0,0,0,3.344304174949626E-4,5.573840291582761E-5,1.11476805831655E-4,0,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597031649973234,0.005184555325877947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002202880789634821,0,1.0232674985297249E-4,0,0,0,0,0,0,0,0,0,0.17395547474317646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767491558583108E-5,0
